corruption,severity,sample_index,true_label,gate_score,gate_threshold,ood_flag,weights_stable,status,pred_set_size,pred_set
motion_blur,5,346,4,-5.084767818450928,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,347,6,-4.720737457275391,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,348,8,-9.335342407226562,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,349,9,-4.2914814949035645,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,350,9,-5.327994346618652,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,351,1,-5.318207263946533,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,352,0,-4.299093246459961,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,353,2,-11.442479133605957,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,354,2,-8.293256759643555,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,355,7,-10.326218605041504,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,356,3,-7.098583221435547,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,357,2,-5.633444309234619,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,358,8,-6.020090579986572,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,359,0,-8.610502243041992,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,360,9,-8.254717826843262,-6.272093772888184,0,0,fallback,1,[9]
motion_blur,5,361,5,-8.90496826171875,-6.272093772888184,0,0,fallback,2,"[3, 5]"
motion_blur,5,362,8,-9.558601379394531,-6.272093772888184,0,0,fallback,0,[]
motion_blur,5,363,1,-5.527270317077637,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,364,9,-4.81535530090332,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,365,4,-4.043591022491455,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,366,1,-4.285416603088379,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,367,3,-4.652792453765869,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,368,8,-5.452443599700928,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,369,1,-4.154709339141846,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,370,4,-7.63778829574585,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,371,7,-6.9341583251953125,-6.272093772888184,0,0,fallback,1,[7]
motion_blur,5,372,9,-4.7536797523498535,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,373,4,-6.886028289794922,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,374,2,-5.52716064453125,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,375,7,-6.25269079208374,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,376,0,-4.00754976272583,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,377,7,-6.295299530029297,-6.272093772888184,0,0,fallback,2,"[2, 4]"
motion_blur,5,378,0,-5.075478553771973,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,379,6,-6.068466663360596,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,380,6,-7.000156402587891,-6.272093772888184,0,0,fallback,1,[6]
motion_blur,5,381,9,-4.059322357177734,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,382,0,-7.559009552001953,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,383,9,-6.045594215393066,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,384,2,-8.465086936950684,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,385,8,-6.89846134185791,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,386,7,-8.067048072814941,-6.272093772888184,0,0,fallback,1,[7]
motion_blur,5,387,2,-5.022099018096924,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,388,2,-6.338672161102295,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,389,5,-10.043891906738281,-6.272093772888184,0,0,fallback,1,[5]
motion_blur,5,390,1,-6.059659957885742,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,391,2,-9.260799407958984,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,392,6,-11.53969955444336,-6.272093772888184,0,0,fallback,1,[6]
motion_blur,5,393,2,-8.280356407165527,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,394,9,-7.317185878753662,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,395,6,-7.434560775756836,-6.272093772888184,0,0,fallback,2,"[3, 6]"
motion_blur,5,396,2,-7.255362033843994,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,397,3,-6.29283332824707,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,398,0,-7.024660587310791,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,399,3,-11.010391235351562,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,400,9,-4.754406929016113,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,401,8,-5.870636463165283,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,402,7,-6.431152820587158,-6.272093772888184,0,0,fallback,3,"[7, 5, 4]"
motion_blur,5,403,8,-8.707907676696777,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,404,8,-11.323174476623535,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,405,4,-7.5910539627075195,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,406,0,-11.770281791687012,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,407,1,-3.2373249530792236,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,408,8,-7.2002763748168945,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,409,2,-7.211386203765869,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,410,7,-6.96743631362915,-6.272093772888184,0,0,fallback,2,"[5, 3]"
motion_blur,5,411,9,-6.072668075561523,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,412,3,-6.532078742980957,-6.272093772888184,0,0,fallback,2,"[3, 5]"
motion_blur,5,413,6,-4.207041263580322,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,414,1,-4.351581573486328,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,415,9,-4.784296989440918,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,416,0,-6.157325267791748,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,417,7,-5.753798007965088,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,418,3,-6.470437049865723,-6.272093772888184,0,0,fallback,2,"[2, 3]"
motion_blur,5,419,7,-11.31326675415039,-6.272093772888184,0,0,fallback,1,[7]
motion_blur,5,420,4,-6.142763137817383,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,421,5,-6.884839057922363,-6.272093772888184,0,0,fallback,2,"[5, 3]"
motion_blur,5,422,0,-8.009803771972656,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,423,0,-4.288850784301758,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,424,2,-7.546992778778076,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,425,9,-4.9632673263549805,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,426,3,-5.219411373138428,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,427,4,-8.567548751831055,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,428,0,-6.362040996551514,-6.272093772888184,0,0,fallback,1,[6]
motion_blur,5,429,6,-6.787074565887451,-6.272093772888184,0,0,fallback,1,[6]
motion_blur,5,430,2,-7.175739288330078,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,431,5,-9.615443229675293,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,432,3,-9.340534210205078,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,433,7,-5.168830871582031,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,434,3,-5.735785961151123,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,435,7,-7.419459342956543,-6.272093772888184,0,0,fallback,2,"[7, 2]"
motion_blur,5,436,2,-6.066376209259033,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,437,5,-6.911707401275635,-6.272093772888184,0,0,fallback,3,"[3, 5, 2]"
motion_blur,5,438,3,-9.627265930175781,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,439,1,-7.0869269371032715,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,440,1,-6.438896656036377,-6.272093772888184,0,0,fallback,1,[1]
motion_blur,5,441,4,-6.07358980178833,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,442,9,-6.310035228729248,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,443,9,-5.697197914123535,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,444,5,-6.853602886199951,-6.272093772888184,0,0,fallback,2,"[3, 5]"
motion_blur,5,445,7,-6.345401287078857,-6.272093772888184,0,0,fallback,2,"[7, 2]"
motion_blur,5,446,5,-7.111468315124512,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,447,0,-10.118819236755371,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,448,2,-6.387350082397461,-6.272093772888184,0,0,fallback,2,"[3, 2]"
motion_blur,5,449,2,-7.782257556915283,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,450,2,-5.234750747680664,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,451,9,-3.830218553543091,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,452,7,-6.354504585266113,-6.272093772888184,0,0,fallback,2,"[3, 5]"
motion_blur,5,453,3,-7.178741455078125,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,454,9,-3.5495970249176025,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,455,4,-10.835844039916992,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,456,3,-8.504008293151855,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,457,5,-8.50061321258545,-6.272093772888184,0,0,fallback,2,"[3, 5]"
motion_blur,5,458,4,-8.514467239379883,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,459,6,-5.811485767364502,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,460,5,-6.966526985168457,-6.272093772888184,0,0,fallback,1,[5]
motion_blur,5,461,6,-6.027291297912598,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,462,1,-4.953056812286377,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,463,4,-6.962364196777344,-6.272093772888184,0,0,fallback,2,"[3, 5]"
motion_blur,5,464,3,-7.377684593200684,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,465,4,-7.585870742797852,-6.272093772888184,0,0,fallback,2,"[2, 4]"
motion_blur,5,466,4,-10.548480987548828,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,467,3,-13.744806289672852,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,468,7,-5.483087539672852,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,469,8,-4.107375144958496,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,470,3,-5.63055419921875,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,471,7,-5.395638942718506,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,472,8,-9.981983184814453,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,473,0,-4.495495796203613,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,474,5,-7.271209716796875,-6.272093772888184,0,0,fallback,2,"[5, 3]"
motion_blur,5,475,7,-4.085713863372803,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,476,6,-10.35818099975586,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,477,0,-5.618569850921631,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,478,5,-7.95447301864624,-6.272093772888184,0,0,fallback,3,"[3, 5, 2]"
motion_blur,5,479,4,-7.66098690032959,-6.272093772888184,0,0,fallback,1,[5]
motion_blur,5,480,8,-5.417171955108643,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,481,6,-7.0077900886535645,-6.272093772888184,0,0,fallback,2,"[6, 2]"
motion_blur,5,482,8,-11.025604248046875,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,483,5,-4.407138824462891,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,484,5,-12.092082023620605,-6.272093772888184,0,0,fallback,1,[5]
motion_blur,5,485,9,-3.6370294094085693,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,486,9,-5.876235008239746,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,487,9,-4.0088653564453125,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,488,5,-4.027276039123535,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,489,0,-7.537784576416016,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,490,1,-8.226289749145508,-6.272093772888184,0,0,fallback,1,[1]
motion_blur,5,491,0,-7.379610061645508,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,492,8,-7.772085666656494,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,493,1,-3.916724681854248,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,494,1,-6.030126571655273,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,495,8,-5.417405128479004,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,496,0,-5.696496963500977,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,497,2,-8.551810264587402,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,498,2,-13.87125301361084,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,499,0,-9.094660758972168,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,500,4,-7.451685905456543,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,501,6,-4.918342113494873,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,502,5,-7.381993770599365,-6.272093772888184,0,0,fallback,2,"[3, 5]"
motion_blur,5,503,4,-8.72319221496582,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,504,9,-3.9341301918029785,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,505,4,-9.759552001953125,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,506,7,-8.541179656982422,-6.272093772888184,0,0,fallback,1,[7]
motion_blur,5,507,9,-4.8691630363464355,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,508,9,-5.691142559051514,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,509,4,-6.080364227294922,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,510,5,-8.847321510314941,-6.272093772888184,0,0,fallback,0,[]
motion_blur,5,511,6,-8.150858879089355,-6.272093772888184,0,0,fallback,1,[6]
motion_blur,5,512,6,-12.879045486450195,-6.272093772888184,0,0,fallback,0,[]
motion_blur,5,513,1,-4.332452774047852,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,514,5,-8.266388893127441,-6.272093772888184,0,0,fallback,1,[5]
motion_blur,5,515,3,-9.121825218200684,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,516,8,-6.57852029800415,-6.272093772888184,0,0,fallback,2,"[8, 0]"
motion_blur,5,517,9,-5.960310935974121,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,518,5,-5.804129123687744,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,519,8,-10.684531211853027,-6.272093772888184,0,0,fallback,0,[]
motion_blur,5,520,5,-5.673518657684326,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,521,7,-5.176457405090332,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,522,0,-4.317265510559082,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,523,7,-5.144623279571533,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,524,0,-8.725220680236816,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,525,5,-9.239269256591797,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,526,0,-5.304418563842773,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,527,0,-8.242315292358398,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,528,4,-5.03989315032959,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,529,6,-6.189528942108154,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,530,9,-4.093156814575195,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,531,0,-5.558408260345459,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,532,9,-5.9552130699157715,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,533,5,-6.8582000732421875,-6.272093772888184,0,0,fallback,2,"[5, 3]"
motion_blur,5,534,6,-5.955774784088135,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,535,6,-9.36428451538086,-6.272093772888184,0,0,fallback,1,[6]
motion_blur,5,536,6,-9.345966339111328,-6.272093772888184,0,0,fallback,1,[6]
motion_blur,5,537,2,-4.801994323730469,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,538,9,-7.233901023864746,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,539,0,-5.849372386932373,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,540,1,-7.736352920532227,-6.272093772888184,0,0,fallback,1,[1]
motion_blur,5,541,7,-5.867143630981445,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,542,6,-7.102538108825684,-6.272093772888184,0,0,fallback,2,"[6, 0]"
motion_blur,5,543,7,-5.31129789352417,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,544,5,-8.42236328125,-6.272093772888184,0,0,fallback,2,"[3, 5]"
motion_blur,5,545,9,-3.8532586097717285,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,546,1,-5.904634475708008,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,547,6,-10.961926460266113,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,548,2,-11.270201683044434,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,549,5,-5.4979963302612305,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,550,5,-5.514445781707764,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,551,5,-5.153719425201416,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,552,8,-11.850005149841309,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,553,5,-6.84077262878418,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,554,9,-4.905216693878174,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,555,4,-5.804757595062256,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,556,6,-6.169944763183594,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,557,4,-8.887510299682617,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,558,3,-11.86745548248291,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,559,2,-8.864584922790527,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,560,0,-7.253749847412109,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,561,7,-7.126482009887695,-6.272093772888184,0,0,fallback,1,[7]
motion_blur,5,562,6,-9.507025718688965,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,563,2,-6.432736873626709,-6.272093772888184,0,0,fallback,2,"[3, 2]"
motion_blur,5,564,2,-8.716059684753418,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,565,3,-9.835256576538086,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,566,9,-5.2458882331848145,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,567,7,-6.4495625495910645,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,568,9,-3.9136605262756348,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,569,2,-14.542190551757812,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,570,6,-7.019992351531982,-6.272093772888184,0,0,fallback,2,"[3, 2]"
motion_blur,5,571,7,-6.857237815856934,-6.272093772888184,0,0,fallback,2,"[7, 5]"
motion_blur,5,572,1,-5.070308208465576,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,573,3,-8.19046688079834,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,574,6,-8.516072273254395,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,575,6,-7.551601886749268,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,576,8,-8.079012870788574,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,577,9,-3.7534890174865723,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,578,7,-6.965912818908691,-6.272093772888184,0,0,fallback,1,[5]
motion_blur,5,579,5,-6.529799938201904,-6.272093772888184,0,0,fallback,2,"[3, 5]"
motion_blur,5,580,4,-8.385923385620117,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,581,0,-6.0718584060668945,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,582,8,-9.016607284545898,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,583,4,-6.606570243835449,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,584,0,-9.944544792175293,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,585,9,-6.30114221572876,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,586,3,-8.597062110900879,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,587,4,-6.7136430740356445,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,588,8,-9.832347869873047,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,589,9,-5.3276896476745605,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,590,6,-8.556889533996582,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,591,9,-4.769505500793457,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,592,2,-5.652034759521484,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,593,6,-6.072455406188965,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,594,1,-4.018862247467041,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,595,4,-8.93937873840332,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,596,7,-4.337621212005615,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,597,3,-3.712862491607666,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,598,5,-6.566751956939697,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,599,3,-9.136977195739746,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,600,8,-5.878055572509766,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,601,5,-8.496743202209473,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,602,0,-6.5775909423828125,-6.272093772888184,0,0,fallback,2,"[0, 8]"
motion_blur,5,603,2,-6.2991485595703125,-6.272093772888184,0,0,fallback,2,"[2, 3]"
motion_blur,5,604,1,-10.281763076782227,-6.272093772888184,0,0,fallback,1,[1]
motion_blur,5,605,6,-8.699089050292969,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,606,4,-8.999561309814453,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,607,3,-6.370759010314941,-6.272093772888184,0,0,fallback,2,"[3, 2]"
motion_blur,5,608,3,-9.221537590026855,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,609,9,-8.39928150177002,-6.272093772888184,0,0,fallback,1,[9]
motion_blur,5,610,6,-12.320440292358398,-6.272093772888184,0,0,fallback,0,[]
motion_blur,5,611,9,-7.599435329437256,-6.272093772888184,0,0,fallback,1,[5]
motion_blur,5,612,8,-4.662559509277344,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,613,8,-6.648698806762695,-6.272093772888184,0,0,fallback,1,[8]
motion_blur,5,614,5,-10.187594413757324,-6.272093772888184,0,0,fallback,1,[5]
motion_blur,5,615,8,-6.09426212310791,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,616,6,-8.140645027160645,-6.272093772888184,0,0,fallback,1,[6]
motion_blur,5,617,6,-8.325078964233398,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,618,2,-7.854337215423584,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,619,1,-8.679347038269043,-6.272093772888184,0,0,fallback,1,[1]
motion_blur,5,620,7,-10.145772933959961,-6.272093772888184,0,0,fallback,1,[7]
motion_blur,5,621,7,-6.348835468292236,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,622,1,-4.607314109802246,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,623,2,-7.7469635009765625,-6.272093772888184,0,0,fallback,1,[2]
motion_blur,5,624,7,-6.081785202026367,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,625,9,-5.975924491882324,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,626,9,-6.044615745544434,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,627,4,-9.841205596923828,-6.272093772888184,0,0,fallback,0,[]
motion_blur,5,628,4,-12.45986557006836,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,629,1,-3.705808639526367,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,630,2,-5.252640724182129,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,631,5,-5.368071556091309,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,632,6,-8.50857925415039,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,633,8,-6.587091445922852,-6.272093772888184,0,0,fallback,2,"[0, 3]"
motion_blur,5,634,7,-5.891015529632568,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,635,6,-9.000082015991211,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,636,8,-6.177637577056885,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,637,3,-5.677559852600098,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,638,0,-6.90630578994751,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,639,5,-4.931535243988037,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,640,5,-5.308762073516846,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,641,3,-7.974183082580566,-6.272093772888184,0,0,fallback,1,[4]
motion_blur,5,642,0,-7.176152229309082,-6.272093772888184,0,0,fallback,1,[0]
motion_blur,5,643,7,-6.781660079956055,-6.272093772888184,0,0,fallback,1,[7]
motion_blur,5,644,9,-5.729754447937012,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,645,1,-5.36328125,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,646,3,-8.325783729553223,-6.272093772888184,0,0,fallback,1,[3]
motion_blur,5,647,4,-4.903887748718262,-6.272093772888184,1,0,abstain/OOD,0,[]
motion_blur,5,648,4,-5.714622497558594,-6.272093772888184,1,0,abstain/OOD,0,[]
